Dim.1,Dim.2,Dim.3,Dim.4,Dim.5,class
-1.485603,0.2166015,-0.5705227,-0.5100661,-0.1524064,NO
-2.023877,-0.7347994,-0.7897195,0.5301284,-0.4421074,NO
-0.7473041,1.797123,1.381377,-1.018927,-0.08157321,NO
-2.646896,-1.089342,-0.5982356,-0.8614787,0.7847764,NO
-0.4028012,1.166045,2.255338,-1.429058,0.2444476,NO
-0.3301952,-0.6404776,1.433097,1.4501,-1.220451,NO
-2.115837,-0.02489753,-1.057167,-0.5672031,-1.490579,NO
-1.453785,1.196611,-0.9523257,-1.692403,1.217409,NO
-3.922975,-0.5298441,0.1049575,0.2341528,-0.3710833,NO
-2.294898,1.588481,-6.663429,1.702202,0.8655971,NO
0.6072295,1.08199,-0.1480775,0.2809512,0.1862283,NO
-0.921614,-1.225175,-0.4478711,-0.4127203,0.5691585,NO
-0.5242014,-0.10914,0.5939107,-0.2115195,-0.1752109,NO
-0.8850624,0.6228652,2.013941,0.50488,-0.8158462,NO
-1.558355,1.306344,1.708039,1.128934,0.7401583,NO
-3.634728,-0.5953205,0.03908353,1.385687,-0.6543606,NO
-3.310556,0.7642585,-0.9483567,1.727203,0.8921484,NO
-2.151467,0.651916,0.08736001,0.9625475,-0.5082175,NO
-3.371803,-0.9315357,1.60343,2.034211,-0.3967742,NO
-3.462399,0.3595325,0.3337227,-0.7310199,-1.018831,NO
-1.894986,0.2613853,0.1824466,-1.343059,-0.02602174,NO
1.384874,1.020609,-1.116198,1.043059,-0.4023447,NO
-2.042995,0.8326951,-0.9859399,1.795797,-0.1965755,NO
-0.5146485,1.350826,0.6038986,1.256535,0.9045255,NO
-2.734848,0.9416228,0.6103889,-0.3573615,-0.09306033,NO
-1.518574,0.08733742,0.4876516,1.690275,-0.9272027,NO
-1.826453,-0.5676858,1.337521,1.058561,0.08224192,NO
-2.877227,0.275708,-1.67552,0.6000528,-0.5273354,NO
-1.279414,0.6304198,-0.8857981,1.487796,-0.3226436,NO
-2.778255,-0.6135295,0.3314882,-0.6970486,0.2740539,NO
-0.01466549,0.4353187,-4.323599,0.01556021,-1.313729,NO
-0.9219445,1.381337,-0.9421403,0.4843512,0.1672336,NO
-0.3003539,-0.1850066,0.5166,-1.21673,0.8287366,NO
-1.033982,-0.5024376,1.077281,-0.001163297,0.7499661,NO
-2.585375,1.115155,2.811865,2.794563,-0.3359532,NO
-0.4200452,1.639368,1.639066,-2.886325,2.804064,NO
-2.285518,-0.3824321,0.1476908,0.7370809,-0.995506,NO
-2.840055,0.1909673,-1.544127,-0.2820146,0.1138379,NO
-4.353693,3.682914,-1.673343,0.07656924,0.4422071,NO
-3.051561,2.643404,-1.151502,1.293115,0.005006575,NO
-3.499841,0.6975117,1.396919,-1.290997,-0.0164797,NO
-3.151736,-0.08688652,-1.615166,0.8150967,0.2425518,NO
-1.169335,0.1582835,0.4732767,0.3334306,0.2860272,NO
0.0435627,1.918592,1.33007,0.4956299,1.563062,NO
-0.9569313,1.405787,0.3074223,-0.2183287,-0.03476815,NO
-2.41203,-0.4988464,0.4495656,0.5306828,-1.107709,NO
-3.065895,-0.02466719,-0.6635684,0.8664381,-2.198257,NO
-1.262775,0.7163513,2.264215,0.7087451,-0.5623308,NO
-1.875313,-1.873542,-0.2593905,0.7122652,-0.3180786,NO
-4.280027,0.5979099,-0.9380203,0.181368,0.2619398,NO
-3.813692,-1.559547,-0.9347207,0.2185648,0.27455,NO
-0.4601563,1.128836,0.6196634,-0.2922034,-0.7015407,NO
-0.9959377,1.762174,2.78705,-0.9976636,1.251099,NO
-2.627712,-0.5349333,1.591209,-0.5776627,-0.4176969,NO
-2.087582,0.9084089,0.1048859,1.118264,0.02804115,NO
-1.455717,1.350266,-1.936777,1.209144,0.2982146,NO
-2.456322,-1.35623,0.101658,0.6036938,1.081351,NO
-2.573893,-0.0590709,-0.3703598,1.140696,0.7442095,NO
-0.09322908,1.545809,0.2158039,0.5370229,0.3996221,NO
-1.366458,-0.004623327,0.3216485,0.223595,0.2874504,NO
-1.491743,0.4770917,1.390285,-0.430902,0.9744775,NO
-3.597306,0.2056252,-1.266864,1.440528,-0.6916311,NO
-3.203279,0.5577374,0.6370554,1.045309,0.03072043,NO
-2.015504,-0.7862484,-0.01307817,-0.7067253,0.03980549,NO
-1.900794,0.08765123,-0.7487651,2.710382,0.4251301,NO
-2.174344,-0.6869538,1.056169,-0.8558175,1.079702,NO
-0.06463881,0.2965349,1.451246,-0.511093,0.5124194,NO
-1.490685,-0.6692471,2.134287,0.07586914,-0.3781865,NO
-0.1502689,2.323804,-0.8822415,1.549586,-0.2172068,NO
2.041588,0.3769146,1.595488,1.606953,0.1399119,NO
-1.03916,-0.3175025,0.3715336,-0.008292747,-1.205651,NO
-0.8945818,1.975497,3.319473,0.4944789,0.2801462,NO
-2.130467,-0.02844718,0.9722276,-1.989034,0.6459425,NO
-1.07974,-0.3843803,-0.8599989,0.1030177,-0.149704,NO
0.7411935,0.7781533,0.03770146,-1.008776,-1.155854,NO
-2.962492,-1.277481,-0.7539324,0.2331416,-1.061917,NO
-2.04312,-0.000717694,0.5231313,-0.5792198,0.3842286,NO
-0.4537715,-0.7101206,0.6583597,0.7980069,-0.7186589,NO
0.1109945,4.931345,-1.856676,1.591471,1.891828,NO
-0.905108,0.1059379,-0.3230488,-0.5483813,-1.079492,NO
-1.386284,0.02514681,-0.6324727,-1.429694,1.42508,NO
-0.7753895,-0.7180951,2.889255,1.446509,0.3047156,NO
-0.6991764,0.3497661,2.448299,1.393989,-0.1761786,NO
-1.884995,1.509838,-0.3445877,-1.087676,0.02590281,NO
-0.7214636,1.191822,0.08988558,-1.437944,-0.4336019,NO
-0.9087679,0.4767904,0.3982037,-1.739777,1.464046,NO
0.4537208,1.302491,-0.9188994,0.8300276,-0.9488509,NO
-0.807308,-0.8486405,-1.452296,-1.574611,-0.7177448,NO
-0.5792471,-0.2105972,2.291261,-1.319142,-0.5105342,NO
-2.143277,0.5192268,-1.481906,-0.04076633,-0.005120745,NO
-1.533745,-0.1443587,0.3420747,-1.845377,0.4084612,NO
1.744323,0.4761656,1.892742,1.513055,-0.7345018,NO
-3.481045,-1.421238,0.859267,0.1194277,-0.140656,NO
-1.921533,-1.495744,-2.193913,-0.1932239,-0.7296724,NO
-3.081244,-0.6994162,0.8361889,-0.7130343,-0.4764187,NO
-1.88654,0.653316,1.059483,-1.013064,0.06182492,NO
-1.924983,-0.3505705,0.7402121,-1.59997,0.7532517,NO
-0.5768325,1.516526,2.800377,-1.284592,0.09647503,NO
-2.448353,-0.4548329,-0.1792135,0.4903981,-0.9912236,NO
-3.355886,-1.623782,0.266917,0.2184098,-1.036283,NO
-0.1677691,0.7415187,-0.6625097,0.5666712,0.06775516,NO
-2.000248,1.215887,1.868718,0.03384203,0.7317291,NO
-0.1259927,0.3012273,0.09785106,-0.1209628,-0.4327594,NO
-2.878511,-1.206258,-1.63127,-0.2085707,-1.344027,NO
-1.39089,-0.2181864,0.7706866,0.4160158,2.539335,NO
-1.968728,-0.8816091,0.5893116,2.435763,-0.4257924,NO
-1.836877,-0.7812546,0.9062668,0.8583674,-1.971213,NO
-1.609692,0.14511,-0.07201259,-2.54292,0.4044522,NO
-0.5035331,0.7733986,1.079964,0.1266306,0.2894076,NO
0.1075629,1.081514,2.233498,-0.4337291,0.1787112,NO
-1.159915,0.09939511,3.052608,2.14075,-0.6052203,NO
-0.793058,0.2145696,1.281785,1.839459,-1.101995,NO
-3.563999,-2.350662,-2.025765,0.2192753,0.1504182,NO
-2.051752,1.572257,0.8217403,0.1562204,0.4344653,NO
-2.022688,-1.552193,0.03993117,1.103637,-0.5592943,NO
-2.059193,-0.6914375,1.194245,1.192244,0.4113229,NO
-0.4019189,0.9954635,5.811868,0.6144622,0.004905564,NO
-0.7043248,1.165612,-0.5872981,-0.12512,0.1708962,NO
-1.567822,0.53947,0.1080131,1.389926,0.3349011,NO
-1.861619,-0.5269861,0.6549431,-1.822021,-0.3310616,NO
-1.498695,-0.3514428,-0.8890269,1.222081,-0.5817145,NO
-0.9961639,-0.21803,0.09091497,0.8359257,-0.5670924,NO
-2.02464,-0.8995555,3.452063,1.650852,-1.473795,NO
-3.282494,-0.6441286,-0.437438,0.4247578,-0.4802273,NO
-3.281852,-1.32329,3.344005,0.9211242,-1.089958,NO
-0.745045,1.593602,3.565424,0.2432251,-0.6143577,NO
-2.712016,-0.3388056,-0.1408483,0.1198498,-0.8353709,NO
-2.939749,-0.1468893,2.251152,0.1404619,-1.060837,NO
-3.076893,-1.964854,-0.2181009,-0.2570248,0.04875135,NO
-2.560879,-1.395453,1.891755,1.021112,-0.949569,NO
-2.372509,0.07134501,1.420113,2.02422,0.647206,NO
-1.707072,0.1097625,0.6850261,0.324658,-0.5251918,NO
-1.143539,-0.1993756,-1.328468,0.9820998,-1.239138,NO
-2.504414,-1.644,0.9272629,1.357557,-0.9922781,NO
-1.125785,-0.2604141,1.352679,0.133502,-1.234798,NO
-1.861394,-1.013354,0.2939507,1.034792,-0.2956749,NO
-2.048502,-1.350417,0.03715986,0.7253489,-0.4007814,NO
-3.236437,-0.3009984,-0.6431565,-0.4476766,-1.230795,NO
-2.30507,-0.3633603,-0.2710032,0.5533136,0.03786987,NO
-3.55006,-1.41893,-1.081512,0.2791344,0.3254281,NO
-1.560699,-1.189047,0.5386034,0.03092973,0.4865484,NO
-3.225616,0.7066149,-0.3587664,-0.6103076,-0.3064596,NO
-2.363766,-0.3281645,0.2193652,0.09721603,-1.593013,NO
-1.901277,0.4337149,3.586922,0.4983769,-1.286741,NO
-3.208163,-0.7225297,-0.6334331,-0.7369677,-0.9029395,NO
-2.498674,-2.068319,0.1971298,0.4299607,-0.4728548,NO
0.4012765,0.6176416,0.4526194,-1.641818,0.3091924,NO
1.845582,-0.4425154,-0.8102296,0.842628,1.7367,NO
1.132948,1.769721,-0.8258233,2.638512,0.4013541,NO
-2.117846,-0.09947037,-1.521694,0.4558945,-1.219606,NO
-3.883977,-1.197905,-0.3419944,-0.4387953,0.1073821,NO
-3.551806,0.2171219,1.737976,1.005845,-1.152155,NO
-3.249691,-0.9041509,-0.9127619,-0.5516166,0.8747224,NO
0.1449402,1.534673,2.01975,0.6919604,-0.3645963,NO
2.372615,1.82698,1.591028,2.825312,0.9229362,NO
-1.4746,-0.01154878,0.7441378,1.39303,0.09579953,NO
-1.577166,-0.4573321,-0.5839724,-0.6609789,1.226254,NO
-2.937031,0.5500302,0.02659075,2.50436,-0.5730137,NO
-0.1950763,2.705933,-0.09764091,-0.1977378,-0.1449973,NO
-2.053056,-1.010364,-0.2014739,0.1603371,0.6163623,NO
0.3154952,1.924223,1.01623,-2.285665,1.442836,NO
-0.6239813,3.173257,-1.470185,2.125981,-0.9135431,NO
-0.1464696,1.763614,0.8579087,-0.7460715,0.1448647,NO
-2.440157,0.4869287,-0.1358153,-2.106003,0.1921092,NO
-1.399581,-1.329721,-0.3959235,1.241654,0.2923005,NO
0.3332892,1.25643,-0.3504914,-1.677071,1.29641,NO
-0.1798475,2.418144,-0.5157309,0.1947582,0.5219845,NO
-2.065903,0.4925088,-0.1974472,0.5874535,-0.2969933,NO
-2.573606,-0.0373899,-0.9033962,0.4106244,0.8190116,NO
-1.361376,1.161349,-0.1602363,-0.738068,0.4606473,NO
-1.384065,0.5862544,-2.432486,1.702331,0.4040145,NO
-1.85527,0.7983913,0.5270618,-0.3689792,0.5583268,NO
-0.905285,0.4761451,-1.98895,0.4966567,-0.342819,NO
-1.346418,1.261815,2.489192,-0.4350227,-0.5959098,NO
1.689881,0.6229275,-2.085933,-2.293959,-0.3948488,NO
-1.353629,0.1537175,0.185269,0.692113,-0.74091,NO
-0.08691957,0.5093667,-1.008356,-0.05887321,0.009537758,NO
1.265276,1.515004,-0.1410277,-1.500713,2.087496,NO
-0.9835809,0.2182122,0.5890263,-1.311017,0.07640267,NO
0.3977753,-0.03991897,-0.1480063,1.115436,1.002585,NO
-0.5616394,2.249731,1.934236,1.911409,1.48664,NO
0.7331684,1.024324,2.497572,-0.3895823,-0.3138544,NO
0.4708114,1.738204,-0.2240011,-1.984103,0.1952308,NO
-0.3750473,0.2834964,-1.110983,0.06754864,-1.617873,NO
-0.4978159,2.423286,-1.029255,-3.689355,2.099027,NO
-0.6366453,0.7542528,1.35565,-0.2681765,1.53725,NO
-0.6329546,0.0993421,-1.20911,-1.625908,0.2500393,NO
-1.860999,-0.13213,0.1629033,-0.362884,0.3298456,NO
-3.063333,-0.6270522,0.6994765,0.1600153,-1.875921,NO
-1.195469,2.288871,-2.824139,-0.02119145,-0.8047958,NO
-1.701336,-1.451646,-1.928718,-1.740687,-0.411234,NO
-1.070958,1.309131,1.091028,-0.305611,-0.4837605,NO
-0.1848516,3.076169,3.957898,2.059513,-0.5808076,NO
-0.2546842,1.228563,0.9110699,-0.08540309,0.3107925,NO
-0.1481062,-0.5153799,0.3914265,0.08015385,1.290578,NO
0.3567727,2.173473,0.01700391,0.4648922,0.7917856,NO
-0.1755584,1.265591,-0.5935817,-1.286178,0.9552198,NO
2.834143,1.722899,1.873487,0.1921209,-0.2358414,NO
0.6671304,1.576869,-0.4063691,-2.142498,0.7827904,NO
-1.399071,3.341298,-2.829253,2.782663,1.460463,NO
-1.180342,0.7781994,0.3752104,-0.4816578,0.01684079,NO
-2.317075,1.374569,1.028519,-2.007931,0.6793564,NO
0.4511105,1.759157,-0.3904801,-1.574635,0.2609261,NO
-1.127721,-0.5461859,-1.116021,0.5144781,0.8810754,NO
-2.222278,1.47545,0.6998175,-0.2189879,0.8949698,NO
0.3860816,1.368499,0.9524795,-0.6060392,0.3517174,NO
0.2510366,-0.05177918,-1.07489,-0.08788764,0.1421156,NO
-2.59356,0.3701303,-0.2973618,1.164706,0.07186556,NO
-0.1601895,-0.2824004,0.9167301,-2.133459,0.06321028,NO
-1.625604,-1.852316,-0.2239955,-0.2973345,-0.8124003,NO
-0.8043627,0.8291451,0.8130553,0.363331,-0.3312754,NO
-1.699528,0.6350146,-0.7779476,-0.4560447,0.189619,NO
1.705206,4.278463,-0.3476248,-1.288894,2.164965,NO
-0.7941417,3.25227,0.4771627,-1.460162,1.590806,NO
-0.1880425,1.350657,0.878842,-2.324155,0.928379,NO
-0.9800871,0.1631702,0.5994232,-0.6149645,-0.671175,NO
-1.24668,-1.132383,0.4274373,-1.210483,1.428159,NO
-3.448896,1.757647,0.2429552,-0.7107949,-0.2871686,NO
-2.071653,1.146893,1.467594,-0.2188114,1.67343,NO
-0.3672454,1.099486,0.4987081,-0.964048,-0.1136866,NO
0.9474881,1.990998,-1.793903,0.03453547,-0.9913844,NO
-1.104644,-1.28731,0.3857163,0.6574923,0.2610583,NO
-0.15034,0.4984149,-0.1481913,0.000991076,0.5425675,NO
-0.7942547,1.19727,0.5553049,1.026643,0.2246605,NO
-1.32388,1.963819,-1.627388,-0.8114435,-0.2700346,NO
1.426925,-1.788438,-1.291027,3.680591,1.979452,NO
-1.05802,0.7591992,2.547164,-0.4590465,-0.4252455,NO
-2.369918,-0.7180839,-1.374099,0.343858,-0.5567021,NO
-0.8059936,-0.8261507,0.3511572,1.086425,-0.1024868,NO
-0.9921975,-0.9692399,1.455898,1.032,0.1934804,NO
-0.6064469,0.04459195,-0.8820031,-1.542197,-0.4168458,NO
-3.866379,4.693453,-1.086934,3.143512,1.426367,NO
-0.9708257,0.5680737,0.3134746,-0.05479008,-0.396067,NO
0.5737667,-0.9209287,-0.5635997,-0.4444248,-0.3567773,NO
-2.304751,0.550248,-2.472433,-2.948966,-0.1990169,NO
-0.1256948,0.03905386,1.189545,-0.9591652,-0.3394616,NO
-1.489406,-0.70718,0.3697595,-1.052727,-0.6991019,NO
-1.042961,-0.1743683,-2.798233,-1.4215,0.8975121,NO
-0.6169357,0.7360705,-1.277575,0.2313463,-0.7572244,NO
-0.6860111,0.4309434,0.9821485,-0.6967604,-0.6403504,NO
1.531242,2.058061,3.192163,1.473843,-0.6150983,NO
-3.363603,1.731602,-6.100652,0.606999,-0.2682254,NO
0.05055457,1.282658,0.8247527,1.661145,-0.3389348,NO
-0.348402,0.4029919,1.00317,-2.028285,0.4350423,NO
-1.698762,-0.3491845,0.2885933,0.3104872,-0.2758137,NO
-1.682623,-1.122659,-0.9991292,-0.1942121,-0.8440332,NO
-2.174068,1.040886,-1.034229,-0.4397198,-0.9557633,NO
-0.05544368,-1.187746,-1.224443,0.3484489,-1.793137,NO
-1.607176,1.174229,-0.8090452,-0.4681689,-0.2943947,NO
-1.884915,0.381872,0.3144047,-1.953792,0.3150867,NO
-2.844613,-0.05040849,0.09865806,-0.3710053,-0.294118,NO
0.3850942,1.628617,0.4808306,2.133302,-0.01715107,NO
-0.222381,0.3364935,-0.9365525,0.2323807,-0.625858,NO
-0.05850121,0.413453,0.298226,-0.5141342,-0.06011458,NO
0.536677,2.031526,0.7345,0.01071011,0.3595413,NO
-3.090284,0.2930959,-1.325389,-1.467937,-0.4192855,NO
0.2744113,0.292546,0.283715,-1.041054,-1.329397,NO
-1.529676,-0.1100697,0.9723783,-2.299623,-0.574586,NO
-1.10869,0.5828071,-0.8840667,-1.509861,-0.6703458,NO
0.5743169,0.5430682,1.719303,-0.006718077,-0.4833525,NO
0.523178,-0.02643939,0.5828473,0.5774628,-0.855956,NO
-0.6112219,1.319564,-0.9398907,-1.895876,0.477831,NO
-0.1294783,0.7505621,0.2962386,-2.386739,0.4921471,NO
-2.649318,-2.680232,0.3156854,-0.7083224,-0.5585203,NO
0.7607645,0.8195448,-1.745533,-0.3572325,0.07799794,NO
1.966601,0.6223574,1.048447,1.640549,1.743553,NO
-0.2531748,1.702887,-1.382958,-0.9017107,0.5280733,NO
-1.91195,0.01871324,-1.022696,0.2175702,1.025969,NO
-1.038976,-0.7729062,-0.1180364,0.3066404,-0.370054,NO
-1.336752,1.105684,-1.710482,4.268787,1.463601,NO
-0.134147,-0.05128141,0.4637616,-0.9230949,-0.3859606,NO
-2.519916,0.5224836,-2.049454,1.441685,1.201958,NO
-1.4073,-0.7327128,2.09706,-0.3776507,0.7493488,NO
-1.30186,-1.041713,-0.02811465,-0.1561684,-0.02255141,NO
-2.824072,1.164247,1.142393,-0.7660517,0.8216115,NO
-1.959032,-0.6874343,-0.1808528,-0.139148,-0.8595939,NO
1.025277,1.776059,0.4761216,0.2871069,-0.5364405,NO
-0.1453787,0.05663848,0.8685866,1.014838,0.4932096,NO
-2.29119,-2.17822,0.8695283,1.288786,-0.1921608,NO
-0.3762268,1.55795,2.648305,-0.6401139,-0.1121147,NO
1.798071,1.424554,0.3409275,1.173231,2.254704,NO
-0.3545868,-0.9374925,0.4336886,0.5285911,-1.112959,NO
-1.295394,-1.355235,-0.2185131,-0.3845947,0.02877357,NO
-0.9911029,0.3327757,0.9376008,-1.022002,-1.223265,NO
-1.335371,0.2776024,3.828901,-0.3407913,0.01333481,NO
-0.9859967,0.174359,0.6531707,0.2397342,-0.1333953,NO
-2.028056,-1.193334,-0.3861606,-0.7203865,-0.676566,NO
-0.7469047,1.185119,-0.4469922,0.3534799,1.464028,NO
-2.47884,-0.1841344,0.2243669,-0.5532205,-0.3962101,NO
-0.6993051,-0.2796816,0.7233478,-0.6325912,-0.5273569,NO
0.6675471,-1.020583,-0.1984444,-0.6055333,-0.6709438,NO
-2.830649,0.08806639,0.6053536,-0.6780939,0.4115053,NO
-1.443632,-1.454509,-0.4111462,-0.3292519,-0.815506,NO
-2.849017,0.804175,-1.8734,-0.1091978,-0.6822488,NO
-2.926106,-0.7643508,-0.7439432,-1.751649,-0.6911063,NO
-2.149832,-1.573798,-0.6375688,0.4806786,0.3659603,NO
0.4900351,0.2414455,-0.463388,-0.3501061,-0.736594,NO
-2.060892,0.3944304,0.1086551,0.36053,0.5666104,NO
-2.774099,-0.5788615,-0.588843,1.029139,-0.06891737,NO
0.5905581,0.5052889,-0.0631524,-0.6786411,0.2468577,NO
-0.6741499,-0.2183408,-0.4568217,-1.009316,-0.4670507,NO
-0.08453021,2.039707,-0.2897106,1.012924,0.5916204,NO
0.9251871,0.3621258,-1.476034,-1.714045,0.5598037,NO
-1.00866,1.234249,0.2192811,-0.7105723,-0.6647962,NO
1.177853,1.116923,0.2486039,-0.6868633,0.5554023,NO
-1.498497,-0.2843048,0.5016926,-1.410146,0.5381783,NO
-1.611537,0.8375272,-0.3394914,-1.451534,-0.1652169,NO
0.04873737,1.406043,0.4269614,-0.6457921,0.02437178,NO
-1.8445,0.4877863,0.07613749,-0.6891785,0.5841462,NO
-1.463308,-0.3750148,0.1516658,-1.343817,0.1051484,NO
-1.894353,1.098676,-0.3594381,-0.8429665,0.9036705,NO
-1.175078,0.8798396,-1.23529,-0.1230764,1.44922,NO
-0.5240913,1.357377,1.154419,0.5088103,-0.08626636,NO
-0.08868226,0.7335429,-1.4846,-0.8987342,-1.067956,NO
1.835654,1.521919,-0.4433229,-0.3131948,-0.02566551,NO
1.307881,-0.2404839,-1.485963,0.8962516,-0.8179973,NO
-0.3972646,2.163894,2.541863,0.07374729,1.163635,NO
-2.316176,-0.1746938,2.149073,-0.6404843,-1.249413,NO
-0.05624598,1.563364,1.377586,-0.1566172,0.332524,NO
0.2675575,1.013133,0.2934967,-0.7038556,0.3202923,NO
0.466075,0.3817079,-0.3834057,0.1183654,1.302631,NO
0.8683503,2.437285,-0.1966843,0.459662,0.8511917,NO
0.19921,0.9434892,2.829431,-0.5722698,0.1837048,NO
1.334795,1.656776,-0.6323689,-1.583998,0.5535154,NO
-1.746546,0.3804548,-0.3668974,-2.176857,-0.5907961,NO
-2.045634,1.413248,1.834079,0.4676744,0.3972669,NO
-1.129032,0.7418055,-0.3461275,0.3820326,-1.293718,NO
-1.70834,-0.4149671,-0.1298849,-3.19062,1.643449,NO
-0.2635231,1.921581,2.532082,-0.1897627,-0.01471969,NO
-1.328519,0.2042753,-0.5455959,-0.5632122,-0.4056183,NO
-2.20339,0.3238641,0.2155666,1.103288,1.221875,NO
1.688319,-0.007570236,-0.8034292,-2.11284,4.460368,NO
-1.198928,3.264664,0.4066467,1.186959,0.2762895,NO
-2.0647,1.38833,-0.9414686,3.437254,0.4990479,NO
0.4621112,1.843718,-1.073822,0.5220877,0.3433273,NO
-0.9615983,0.4939417,-0.5471413,-2.317886,-0.7033605,NO
-1.232824,1.102975,0.2484858,-1.377189,0.2343523,NO
0.3917261,0.2130931,-0.8961563,0.1639786,-0.6548018,NO
-4.042782,-1.208842,0.02743438,0.9159742,-1.326977,NO
-0.1288566,-0.6524377,-1.520468,-1.907018,-0.7637775,NO
-1.690182,1.306338,2.567109,-0.4207063,1.009717,NO
-0.08643204,1.084894,-0.408505,-1.31806,-0.3697293,NO
-1.221275,0.09604446,-0.08793799,-1.011428,-0.3729284,NO
0.1458592,0.8612436,1.604222,-0.2601251,-0.377648,NO
1.134185,1.380309,0.3455365,-1.220621,0.2787466,NO
-3.514353,-0.2574955,0.02922721,-1.120244,0.2723596,NO
-1.899419,0.9542093,-1.107017,0.4456891,0.5083782,NO
-0.8184194,0.3639384,0.897971,0.2097935,-0.5871777,NO
2.555645,2.489163,0.05400775,1.689784,-0.02604109,NO
-0.4058986,0.7471455,-0.7610528,-1.672983,1.353364,NO
0.418823,1.886597,-0.3820734,0.2952805,-1.70433,NO
-0.6959765,0.2982309,-0.7838109,0.5307622,-0.1447273,NO
-0.2785647,1.099907,-1.808362,0.3707848,-0.6965028,NO
-0.3422222,1.023193,-0.2941779,-0.3932768,0.2059598,NO
-4.50086,-1.498367,-0.5358324,1.080697,1.106698,NO
-2.382042,1.240655,-0.3414604,0.4911892,0.193265,NO
-1.429508,1.256385,1.986295,-1.033534,0.9590504,NO
0.6310589,1.433964,-0.6281559,1.77336,-0.09634559,NO
-0.9434055,1.075065,-1.219247,0.3035376,-0.1952691,NO
-1.220679,0.8672508,-1.301313,-0.8981134,-0.3980389,NO
-1.531684,1.814914,0.1571399,-1.042127,0.2975779,NO
-0.1345519,-0.5137834,-1.787335,1.278077,0.6822233,NO
0.14392,0.7144288,-0.2971852,-0.9725049,0.244639,NO
-2.199182,-1.106093,-1.886369,-0.03902434,0.9211023,NO
-0.1599449,-0.5584489,-0.2509375,2.795911,2.302218,NO
0.5949971,1.395555,-0.8144952,-0.2886043,-0.5570568,NO
2.557167,0.8929731,1.676686,-0.6419122,0.7160989,NO
-0.8967604,1.838236,0.9666526,0.2685948,0.6171143,NO
-0.7704698,1.303138,0.1873025,2.713557,-0.0948678,NO
-0.3335825,0.9727709,-1.116802,1.05631,0.1773329,NO
-0.424225,0.8107128,-0.261935,-1.652754,0.8987272,NO
-0.7433819,-2.094722,1.421518,0.1570206,0.3251019,NO
-0.6301133,-0.01123004,0.5080633,-0.7493975,-0.7782502,NO
-0.1836986,0.1760629,-1.598505,1.270695,0.5485242,NO
-1.792309,0.3806407,0.03484412,1.322373,-0.2427365,NO
-0.8811471,1.361352,0.2150528,0.2997684,0.01516311,NO
-0.7293799,1.547074,0.9711731,-0.09525064,-0.4738785,NO
-1.351033,0.07742232,-0.692053,0.415635,-0.2876098,NO
-2.46985,2.254275,-2.542654,0.8201076,-0.1878728,NO
-1.116895,0.50812,1.485593,-0.6460478,-0.03020292,NO
-1.335028,0.2465503,1.522943,-0.7755659,-0.2248229,NO
-1.325503,-0.09868111,0.2984865,0.1922485,-0.02506356,NO
-3.094599,0.4696533,-1.642919,-0.8858233,0.5555454,NO
0.4383287,0.3404469,1.833022,0.4593521,0.01634458,NO
-0.2225776,-0.05588421,-0.1849607,-1.282293,-0.8040898,NO
-0.2632842,0.3615319,1.443703,-0.3137266,0.6415145,NO
0.7821319,1.575733,-0.3952121,-1.45799,0.001138295,NO
-3.317596,3.568344,-4.495638,1.432078,0.5176847,NO
-0.7201447,1.028907,1.121776,-0.0436848,-0.1671037,NO
1.473711,1.438912,1.138703,-0.2804619,0.5107892,NO
-1.396601,-0.5366738,-0.1158593,-0.6618486,0.5663992,NO
-2.649831,-0.3068813,0.04715819,0.3023427,-0.08340371,NO
-2.79833,-1.943456,-0.007145553,-0.5460743,-0.8045582,NO
-1.988209,-0.5683212,0.9307684,-0.9817572,-0.1081059,NO
1.176136,1.644575,0.06406352,-1.24086,0.6417901,NO
-1.171307,0.05532194,0.3308999,-2.991817,1.696076,NO
-0.4037947,1.332409,-1.055274,0.1766107,-0.2589541,NO
-2.373006,-0.7582234,-0.6767344,1.229838,0.7394441,NO
-0.0991495,0.4198214,-1.523722,0.5376578,-0.5943443,NO
0.4683541,1.218422,-0.8824034,-1.146583,0.4948285,NO
-2.927623,1.241312,-0.1261,0.176816,1.093235,NO
0.6369443,0.4915168,0.244859,-0.4669975,-1.229698,NO
-1.674752,1.221533,0.9989482,2.324277,0.8009463,NO
-1.803925,0.5432501,-0.658245,-1.872724,-0.9362718,NO
-0.6693422,-0.9339265,-1.503826,1.292257,-1.791322,NO
0.02089228,1.350772,-0.2991735,-0.6978859,-0.2335271,NO
-0.6131241,1.422776,0.2499802,0.4921485,0.4080036,NO
-2.069461,-0.411849,0.461426,-0.5276519,0.1796902,NO
0.1867878,0.8088399,-0.2958392,-1.142179,0.1791668,NO
-1.925688,0.1860371,1.707128,0.6994174,-1.329196,NO
-1.04134,1.996037,0.4371321,0.7296326,2.022804,NO
-1.259004,-0.5596319,-0.4878878,0.4254834,1.498229,NO
0.3249028,0.2343922,1.143692,-2.819982,-0.442868,NO
0.9048602,1.589364,0.6214856,-0.2941051,-0.3056057,NO
-1.324188,-0.2646518,-0.8565101,-1.264136,-0.04591882,NO
-1.950235,-0.6386173,-0.2662686,0.2706634,-0.7640108,NO
-1.897002,-0.2575426,-1.283987,-1.396165,-0.8401455,NO
-1.399884,0.161633,-1.104326,-0.5592379,-0.5040466,NO
